mesa,habilitados,votaron,positivos,participacion,502 CAMBIEMOS,% 502 CAMBIEMOS
1194,345,236,224,68.41,130,58.56
2106,345,236,224,68.41,98,41
2309,345,236,224,68.41,72,32.29
2316,345,236,224,68.41,89,39.91
3702,345,236,224,68.41,77,34.22
3767,345,236,224,68.41,100,46.95
4680,345,236,224,68.41,97,44.5
5743,345,236,224,68.41,83,36.73
6039,345,236,224,68.41,67,30.04
6040,345,236,224,68.41,55,25.35
6666,345,236,224,68.41,79,35.91
6842,345,236,224,68.41,121,53.54
7701,345,236,224,68.41,104,46.02
7706,345,236,224,68.41,72,32.73
8370,288,197,224,68.4,76,41.3
1468,348,238,224,68.39,118,51.08
2818,348,238,224,68.39,83,36.24
1020,332,227,224,68.37,118,54.63
6892,332,227,224,68.37,113,52.31
6903,332,227,224,68.37,95,44.39
7902,332,227,224,68.37,103,53.09
1132,335,229,224,68.36,113,53.05
4300,335,229,224,68.36,66,32.35
5352,335,229,224,68.36,87,41.83
8307,335,229,224,68.36,96,43.24
4908,316,216,224,68.35,85,40.09
771,338,231,224,68.34,134,61.75
773,338,231,224,68.34,115,51.8
3063,338,231,224,68.34,118,53.88
3379,338,231,224,68.34,94,43.12
4189,319,218,224,68.34,34,16.67
7965,338,231,224,68.34,98,44.14
451,341,233,224,68.33,66,29.6
690,341,233,224,68.33,77,34.68
2556,341,233,224,68.33,112,50.68
7433,341,233,224,68.33,83,37.9
7434,341,233,224,68.33,109,50.46
532,344,235,224,68.31,107,47.98
741,344,235,224,68.31,109,48.66
849,344,235,224,68.31,72,31.86
923,344,235,224,68.31,110,48.89
935,344,235,224,68.31,86,38.74
1072,344,235,224,68.31,107,46.12
1082,344,235,224,68.31,94,42.34
2091,344,235,224,68.31,69,30.94
2712,344,235,224,68.31,101,45.29
2736,344,235,224,68.31,99,44.59
7768,344,235,224,68.31,76,34.08
8465,344,235,224,68.31,144,62.07
411,347,237,224,68.3,95,41.85
429,347,237,224,68.3,111,49.12
1415,347,237,224,68.3,109,47.39
1599,347,237,224,68.3,85,36.96
1610,347,237,224,68.3,76,35.19
2657,347,237,224,68.3,90,40.91
2859,347,237,224,68.3,101,43.91
2970,347,237,224,68.3,73,32.16
4466,347,237,224,68.3,83,37.39
4542,347,237,224,68.3,101,44.89
5457,347,237,224,68.3,149,64.78
6125,347,237,224,68.3,100,43.29
6173,347,237,224,68.3,94,41.78
6190,347,237,224,68.3,115,52.51
6218,347,237,224,68.3,94,42.15
6229,347,237,224,68.3,103,40.87
6843,347,237,224,68.3,123,55.41
7504,347,237,224,68.3,63,28.12
7601,347,237,224,68.3,61,27.11
7909,331,226,224,68.28,89,41.59
8314,334,228,224,68.26,102,47.66
487,337,230,224,68.25,61,29.9
4376,337,230,224,68.25,111,54.41
4916,315,215,224,68.25,84,42
7223,337,230,224,68.25,90,41.1
342,340,232,224,68.24,92,41.07
561,340,232,224,68.24,69,31.08
903,340,232,224,68.24,99,45.21
1338,340,232,224,68.24,89,41.2
1779,340,232,224,68.24,112,50.68
1782,340,232,224,68.24,117,52
2148,340,232,224,68.24,99,44
4384,318,217,224,68.24,95,44.81
4783,340,232,224,68.24,115,54.5
4786,340,232,224,68.24,89,40.64
6455,340,232,224,68.24,102,45.13
7446,340,232,224,68.24,87,40.47
7822,340,232,224,68.24,103,45.58
857,343,234,224,68.22,99,45
949,343,234,224,68.22,113,50.67
1217,343,234,224,68.22,115,52.04
1226,343,234,224,68.22,83,37.05
2105,343,234,224,68.22,79,36.74
2110,343,234,224,68.22,80,37.91
2184,343,234,224,68.22,119,51.97
2200,343,234,224,68.22,130,58.04
2367,343,234,224,68.22,113,50
2382,343,234,224,68.22,98,41.88
2506,343,234,224,68.22,128,57.4
5029,343,234,224,68.22,104,48.83
5107,343,234,224,68.22,124,55.61
5303,343,234,224,68.22,108,47.37
5654,343,234,224,68.22,97,44.91
5655,343,234,224,68.22,102,46.36
5666,343,234,224,68.22,104,46.02
6301,343,234,224,68.22,100,46.08
7016,343,234,224,68.22,86,38.74
7859,321,219,224,68.22,85,38.29
1440,346,236,224,68.21,101,44.3
1451,346,236,224,68.21,93,41.33
1464,346,236,224,68.21,121,51.93
1659,346,236,224,68.21,75,33.78
1728,346,236,224,68.21,106,45.49
1744,346,236,224,68.21,115,50.66
1952,346,236,224,68.21,85,37.78
3600,346,236,224,68.21,102,45.54
3612,346,236,224,68.21,135,59.21
3620,346,236,224,68.21,124,55.36
3621,346,236,224,68.21,155,67.39
3649,346,236,224,68.21,42,33.87
3736,346,236,224,68.21,75,35.89
3754,346,236,224,68.21,73,35.61
4016,346,236,224,68.21,91,40.27
4056,346,236,224,68.21,97,42.54
4538,346,236,224,68.21,83,38.07
5488,346,236,224,68.21,130,55.56
5490,346,236,224,68.21,115,50
5506,346,236,224,68.21,116,51.1
5561,346,236,224,68.21,144,64.57
5597,346,236,224,68.21,115,51.8
5815,346,236,224,68.21,59,26.58
6266,346,236,224,68.21,111,48.9
6634,346,236,224,68.21,92,40.35
6802,346,236,224,68.21,109,48.66
6808,346,236,224,68.21,112,50.68
7546,346,236,224,68.21,86,37.89
8168,346,236,224,68.21,90,39.82
5997,239,163,224,68.2,126,79.25
6972,327,223,224,68.2,42,22.22
3579,330,225,224,68.18,91,42.52
5749,308,210,224,68.18,101,50
1049,333,227,224,68.17,124,54.87
6904,333,227,224,68.17,97,45.12
1311,336,229,224,68.15,60,28.71
8054,336,229,224,68.15,141,63.8
480,339,231,224,68.14,76,34.08
860,339,231,224,68.14,91,40.44
2161,339,231,224,68.14,84,38.01
4859,339,231,224,68.14,84,38.36
5362,339,231,224,68.14,94,43.52
5364,339,231,224,68.14,97,44.09
5367,339,231,224,68.14,109,49.55
6933,339,231,224,68.14,91,41.55
6937,339,231,224,68.14,75,33.94
2234,342,233,224,68.13,111,53.62
3435,342,233,224,68.13,108,46.75
3545,342,233,224,68.13,119,53.36
3785,342,233,224,68.13,127,54.98
4170,91,62,224,68.13,20,33.33
4811,342,233,224,68.13,110,51.89
5222,342,233,224,68.13,106,47.96
6312,342,233,224,68.13,111,52.11
89,345,235,224,68.12,103,45.37
130,345,235,224,68.12,133,58.59
136,345,235,224,68.12,148,64.35
712,345,235,224,68.12,107,47.77
2284,345,235,224,68.12,77,35.48
2501,345,235,224,68.12,118,53.64
2966,345,235,224,68.12,65,29.68
3670,345,235,224,68.12,121,54.26
3680,345,235,224,68.12,122,55.96
3686,345,235,224,68.12,147,67.74
3687,345,235,224,68.12,123,54.91
3689,345,235,224,68.12,135,60.81
5034,345,235,224,68.12,118,53.15
5671,345,235,224,68.12,108,48
6004,345,235,224,68.12,70,31.67
6664,345,235,224,68.12,118,52.21
6785,345,235,224,68.12,113,52.31
7707,345,235,224,68.12,81,36.65
7712,345,235,224,68.12,9,5.17
4360,323,220,224,68.11,93,43.46
592,348,237,224,68.1,131,57.21
2473,348,237,224,68.1,124,54.39
5644,348,237,224,68.1,85,38.29
6133,348,237,224,68.1,94,41.59
4663,188,128,224,68.09,72,57.6
6687,235,160,224,68.09,64,42.11
8347,329,224,224,68.09,69,33.01
6431,332,226,224,68.07,109,50
6898,332,226,224,68.07,86,40.95
1019,335,228,224,68.06,116,51.56
5344,335,228,224,68.06,79,35.59
6418,310,211,224,68.06,100,48.78
8495,335,228,224,68.06,99,46.7
769,338,230,224,68.05,114,50.44
770,338,230,224,68.05,125,55.56
446,341,232,224,68.04,73,32.74
1551,341,232,224,68.04,88,40.18
1560,341,232,224,68.04,89,37.87
3552,341,232,224,68.04,114,51.82
3820,341,232,224,68.04,121,55
4654,341,232,224,68.04,85,37.95
8270,194,132,224,68.04,111,84.73
114,344,234,224,68.02,90,40.36
115,344,234,224,68.02,120,52.63
171,344,234,224,68.02,141,61.84
175,344,234,224,68.02,116,50.88
263,344,234,224,68.02,124,53.91
2701,344,234,224,68.02,89,40.27
3728,344,234,224,68.02,66,30
4251,344,234,224,68.02,114,51.82
4254,344,234,224,68.02,105,47.09
4255,344,234,224,68.02,97,43.69
4718,344,234,224,68.02,62,28.31
5137,344,234,224,68.02,104,47.93
7797,344,234,224,68.02,91,41.74
8099,344,234,224,68.02,118,53.88
8429,344,234,224,68.02,106,46.9
8438,344,234,224,68.02,115,50.88
8441,344,234,224,68.02,111,50
8446,344,234,224,68.02,119,54.09
8464,344,234,224,68.02,106,47.11
1649,347,236,224,68.01,75,36.23
2443,347,236,224,68.01,81,38.03
2769,347,236,224,68.01,93,40.26
2808,347,236,224,68.01,89,38.7
2819,347,236,224,68.01,93,41.52
3362,322,219,224,68.01,80,38.46
3870,347,236,224,68.01,99,43.23
3885,347,236,224,68.01,81,36.82
3983,347,236,224,68.01,105,46.88
4432,347,236,224,68.01,103,45.78
4439,347,236,224,68.01,117,52.7
4484,347,236,224,68.01,97,43.69
4518,347,236,224,68.01,112,50.22
6147,347,236,224,68.01,113,51.36
6182,347,236,224,68.01,83,39.34
564,328,223,224,67.99,86,40
1007,328,223,224,67.99,118,55.66
3018,331,225,224,67.98,151,71.56
2867,231,157,224,67.97,79,51.63
488,337,229,224,67.95,60,28.17
325,340,231,224,67.94,104,46.85
659,340,231,224,67.94,89,39.91
1333,340,231,224,67.94,77,34.68
1348,340,231,224,67.94,81,37.5
2569,340,231,224,67.94,94,43.32
2571,340,231,224,67.94,101,42.62
4656,340,231,224,67.94,75,33.78
4775,340,231,224,67.94,113,52.31
5356,340,231,224,67.94,111,51.15
5614,340,231,224,67.94,124,56.62
6453,340,231,224,67.94,128,56.64
6507,340,231,224,67.94,84,40.38
7424,340,231,224,67.94,100,44.84
7816,340,231,224,67.94,89,41.4
11,343,233,224,67.93,128,56.64
504,343,233,224,67.93,106,48.18
2116,343,233,224,67.93,91,42.92
2172,343,233,224,67.93,74,32.74
2195,343,233,224,67.93,135,58.19
2202,343,233,224,67.93,113,49.34
5123,343,233,224,67.93,86,39.81
5307,343,233,224,67.93,77,34.38
6950,237,161,224,67.93,48,30.57
7026,343,233,224,67.93,76,33.93
7027,343,233,224,67.93,116,51.33
7028,343,233,224,67.93,83,38.25
7058,343,233,224,67.93,84,37.5
207,346,235,224,67.92,103,45.58
1660,346,235,224,67.92,97,43.3
1718,346,235,224,67.92,112,49.34
1862,346,235,224,67.92,97,45.54
1870,346,235,224,67.92,111,49.12
1953,346,235,224,67.92,83,38.07
2043,346,235,224,67.92,111,49.55
2061,346,235,224,67.92,143,61.9
2854,346,235,224,67.92,93,40.97
3201,346,235,224,67.92,134,58.26
3640,346,235,224,67.92,138,61.33
3745,346,235,224,67.92,83,37.56
3913,346,235,224,67.92,93,40.79
4040,346,235,224,67.92,89,40.09
4045,346,235,224,67.92,94,42.73
4555,346,235,224,67.92,108,47.79
4588,346,235,224,67.92,71,32.27
5496,346,235,224,67.92,135,60.54
5505,346,235,224,67.92,97,44.5
5542,346,235,224,67.92,130,58.04
5544,346,235,224,67.92,130,58.3
5646,346,235,224,67.92,98,44.34
5819,346,235,224,67.92,69,30.26
6298,346,235,224,67.92,96,42.48
7627,346,235,224,67.92,66,29.6
8167,346,235,224,67.92,118,51.53
2778,349,237,224,67.91,119,51.97
4187,321,218,224,67.91,44,21.05
5101,349,237,224,67.91,140,59.32
5877,321,218,224,67.91,87,43.5
545,324,220,224,67.9,46,22.01
4731,324,220,224,67.9,85,41.67
8324,243,165,224,67.9,45,27.44
4229,330,224,224,67.88,37,16.89
4991,330,224,224,67.88,104,49.29
5907,330,224,224,67.88,89,42.58
8067,330,224,224,67.88,91,43.13
3098,333,226,224,67.87,81,38.39
3424,333,226,224,67.87,119,55.87
4224,333,226,224,67.87,95,45.24
5894,333,226,224,67.87,99,46.05
5897,333,226,224,67.87,105,48.39
8633,305,207,224,67.87,71,35.68
3852,336,228,224,67.86,93,42.08
5340,336,228,224,67.86,87,41.23
6415,308,209,224,67.86,92,45.77
6941,308,209,224,67.86,84,42.86
8029,336,228,224,67.86,117,53.92
478,339,230,224,67.85,77,36.15
627,339,230,224,67.85,118,52.68
682,339,230,224,67.85,94,43.32
1168,339,230,224,67.85,121,56.28
2607,339,230,224,67.85,199,65.68
3378,339,230,224,67.85,106,48.18
7463,339,230,224,67.85,101,45.09
534,342,232,224,67.84,95,42.99
1851,342,232,224,67.84,110,49.11
2206,342,232,224,67.84,104,47.49
2249,342,232,224,67.84,99,44
2578,342,232,224,67.84,107,48.64
3522,342,232,224,67.84,124,54.39
3786,342,232,224,67.84,129,57.85
5129,342,232,224,67.84,94,43.32
87,345,234,224,67.83,109,48.23
127,345,234,224,67.83,124,55.11
213,345,234,224,67.83,94,42.34
722,345,234,224,67.83,109,48.66
735,345,234,224,67.83,117,51.09
1092,345,234,224,67.83,116,52.49
2656,345,234,224,67.83,88,40.55
3675,345,234,224,67.83,128,58.18
3760,345,234,224,67.83,80,36.36
4070,345,234,224,67.83,84,38.18
4691,345,234,224,67.83,77,34.22
4696,345,234,224,67.83,63,29.03
5781,345,234,224,67.83,108,47.79
5830,345,234,224,67.83,69,31.36
6015,345,234,224,67.83,62,29.25
6036,345,234,224,67.83,0,0
7733,345,234,224,67.83,96,42.11
7747,345,234,224,67.83,89,41.59
8234,345,234,224,67.83,89,39.38
8390,345,234,224,67.83,131,58.48
2485,317,215,224,67.82,48,24.87
7860,320,217,224,67.81,74,36.82
3593,298,202,224,67.79,64,33.51
3594,298,202,224,67.79,48,24.74
3023,329,223,224,67.78,151,70.23
8336,329,223,224,67.78,77,36.49
4299,335,227,224,67.76,96,44.86
5346,335,227,224,67.76,94,46.08
5970,335,227,224,67.76,120,55.56
763,338,229,224,67.75,127,57.47
890,338,229,224,67.75,102,46.36
1316,338,229,224,67.75,76,35.51
2551,341,231,224,67.74,111,48.47
2608,341,231,224,67.74,109,50
3803,341,231,224,67.74,114,51.35
3816,341,231,224,67.74,113,50.9
3826,341,231,224,67.74,105,61.76
4631,341,231,224,67.74,88,40.18
6327,341,231,224,67.74,97,44.29
7942,341,231,224,67.74,113,53.05
110,344,233,224,67.73,113,50
111,344,233,224,67.73,108,48.43
122,344,233,224,67.73,115,49.57
172,344,233,224,67.73,133,59.64
942,344,233,224,67.73,103,45.78
1088,344,233,224,67.73,114,48.93
2726,344,233,224,67.73,90,40.18
4257,344,233,224,67.73,113,51.36
7773,344,233,224,67.73,107,47.35
8412,344,233,224,67.73,117,52.23
8434,344,233,224,67.73,113,51.6
8454,344,233,224,67.73,133,62.15
1604,347,235,224,67.72,71,31.56
1605,347,235,224,67.72,75,35.05
2333,347,235,224,67.72,106,46.9
2768,347,235,224,67.72,106,46.49
2777,347,235,224,67.72,82,36.77
2785,347,235,224,67.72,107,46.72
2795,347,235,224,67.72,105,47.09
2798,347,235,224,67.72,98,43.56
2813,347,235,224,67.72,95,42.22
3175,347,235,224,67.72,129,55.36
3182,347,235,224,67.72,126,55.51
3951,347,235,224,67.72,107,47.77
3965,347,235,224,67.72,100,44.64
4394,347,235,224,67.72,113,50.9
4448,347,235,224,67.72,18,13.43
4492,347,235,224,67.72,94,41.59
4513,347,235,224,67.72,110,49.55
4552,347,235,224,67.72,114,50.67
5456,347,235,224,67.72,132,57.64
6112,347,235,224,67.72,101,45.5
6144,347,235,224,67.72,85,38.99
7592,347,235,224,67.72,85,38.29
7345,319,216,224,67.71,96,46.15
8028,291,197,224,67.7,54,29.35
3093,337,228,224,67.66,79,36.92
482,340,230,224,67.65,79,35.75
562,340,230,224,67.65,63,28.9
673,340,230,224,67.65,85,38.46
1136,340,230,224,67.65,104,47.27
1345,340,230,224,67.65,105,47.73
4784,340,230,224,67.65,110,52.38
5354,340,230,224,67.65,120,55.81
5357,340,230,224,67.65,93,44.08
7447,340,230,224,67.65,68,30.91
20,343,232,224,67.64,123,56.94
497,343,232,224,67.64,126,55.51
955,343,232,224,67.64,106,50.48
1215,343,232,224,67.64,77,35.32
1246,343,232,224,67.64,90,40.72
2170,343,232,224,67.64,74,33.79
4923,343,232,224,67.64,158,72.48
5024,343,232,224,67.64,108,48.65
5212,343,232,224,67.64,110,47.62
5292,343,232,224,67.64,95,42.99
5663,343,232,224,67.64,87,40.09
7033,343,232,224,67.64,72,32.88
7049,343,232,224,67.64,103,46.19
7063,343,232,224,67.64,89,40.83
80,346,234,224,67.63,108,48
918,346,234,224,67.63,122,54.95
1458,346,234,224,67.63,120,52.4
1663,346,234,224,67.63,84,38.36
1730,346,234,224,67.63,93,41.52
1732,346,234,224,67.63,89,39.73
1737,346,234,224,67.63,102,45.13
1879,346,234,224,67.63,99,43.81
2056,346,234,224,67.63,105,46.88
2058,346,234,224,67.63,104,46.02
2471,346,234,224,67.63,104,46.02
2918,346,234,224,67.63,80,36.87
3638,346,234,224,67.63,108,49.77
4046,346,234,224,67.63,75,33.19
4053,346,234,224,67.63,93,42.08
4753,346,234,224,67.63,74,34.26
5517,346,234,224,67.63,130,58.56
5564,346,234,224,67.63,125,54.82
5759,346,234,224,67.63,74,33.04
6247,346,234,224,67.63,113,51.83
6291,346,234,224,67.63,83,37.56
7180,346,234,224,67.63,115,51.8
7559,346,234,224,67.63,63,28.9
7577,346,234,224,67.63,68,30.49
7582,346,234,224,67.63,79,34.8
7658,346,234,224,67.63,77,34.07
8187,346,234,224,67.63,94,41.23
8418,346,234,224,67.63,130,58.56
1603,349,236,224,67.62,78,35.29
5201,244,165,224,67.62,63,38.65
8575,318,215,224,67.61,79,39.9
544,324,219,224,67.59,12,5.66
3154,333,225,224,67.57,108,51.18
1318,336,227,224,67.56,82,37.79
3835,336,227,224,67.56,105,48.61
3855,336,227,224,67.56,87,40.47
3856,336,227,224,67.56,82,37.1
8030,336,227,224,67.56,110,51.89
476,339,229,224,67.55,78,36.62
883,339,229,224,67.55,98,44.55
1166,339,229,224,67.55,104,50.73
1352,339,229,224,67.55,75,36.23
2599,339,229,224,67.55,106,47.96
2604,339,229,224,67.55,106,48.85
4855,339,229,224,67.55,98,46.23
5386,339,229,224,67.55,109,50.7
92,345,233,224,67.54,116,51.56
96,345,233,224,67.54,129,56.83
148,345,233,224,67.54,130,57.27
165,345,233,224,67.54,123,54.42
537,342,231,224,67.54,107,48.64
538,342,231,224,67.54,98,44.55
1185,345,233,224,67.54,116,50.43
2208,342,231,224,67.54,125,55.8
2760,345,233,224,67.54,86,40.76
2928,345,233,224,67.54,54,25
2931,345,233,224,67.54,65,29.82
2940,345,233,224,67.54,67,29.91
3660,345,233,224,67.54,130,58.56
3694,345,233,224,67.54,128,57.4
3695,345,233,224,67.54,128,56.64
4061,345,233,224,67.54,79,35.91
5111,345,233,224,67.54,93,44.29
5294,345,233,224,67.54,92,40.17
5837,345,233,224,67.54,70,31.67
6456,342,231,224,67.54,101,45.09
6789,345,233,224,67.54,107,48.2
7699,345,233,224,67.54,78,35.45
7748,345,233,224,67.54,84,37.5
8389,345,233,224,67.54,123,56.94
5581,348,235,224,67.53,125,56.05
5750,308,208,224,67.53,96,49.23
6276,348,235,224,67.53,112,50
6940,308,208,224,67.53,75,40.11
6871,274,185,224,67.52,87,49.43
6899,332,224,224,67.47,99,47.6
6900,332,224,224,67.47,96,45.71
4306,335,226,224,67.46,75,35.05
5348,335,226,224,67.46,60,30.15
8491,335,226,224,67.46,105,49.07
8493,335,226,224,67.46,120,56.34
440,341,230,224,67.45,61,28.37
647,341,230,224,67.45,80,37.21
865,341,230,224,67.45,94,42.15
1569,341,230,224,67.45,98,44.75
1996,341,230,224,67.45,65,31.55
1998,341,230,224,67.45,73,33.64
2005,341,230,224,67.45,66,30.7
2248,341,230,224,67.45,114,51.58
3812,341,230,224,67.45,111,50.92
4619,341,230,224,67.45,74,33.18
5375,341,230,224,67.45,110,50.46
6702,341,230,224,67.45,71,35.32
47,344,232,224,67.44,126,58.06
400,347,234,224,67.44,105,47.51
799,347,234,224,67.44,109,48.23
836,344,232,224,67.44,70,31.53
1076,344,232,224,67.44,93,42.86
1085,344,232,224,67.44,102,50.5
1418,347,234,224,67.44,106,45.69
1593,347,234,224,67.44,79,36.92
1598,347,234,224,67.44,72,34.62
1607,347,234,224,67.44,80,36.04
1611,347,234,224,67.44,75,34.4
1701,347,234,224,67.44,93,41.52
1955,347,234,224,67.44,75,33.63
2087,344,232,224,67.44,64,28.7
2089,344,232,224,67.44,71,32.27
2434,347,234,224,67.44,113,48.71
2731,344,232,224,67.44,92,40.71
2776,347,234,224,67.44,87,39.91
2809,347,234,224,67.44,86,38.22
2840,347,234,224,67.44,90,43.27
3185,347,234,224,67.44,156,67.24
3881,347,234,224,67.44,103,47.03
4447,347,234,224,67.44,101,46.12
4600,347,234,224,67.44,93,42.66
5394,344,232,224,67.44,102,45.95
5630,347,234,224,67.44,102,49.76
5638,347,234,224,67.44,101,45.5
5639,347,234,224,67.44,112,49.78
6063,344,232,224,67.44,58,28.02
7010,344,232,224,67.44,119,52.42
7473,344,232,224,67.44,127,74.71
8103,344,232,224,67.44,127,56.19
8448,344,232,224,67.44,110,48.25
6944,307,207,224,67.43,79,41.8
7267,304,205,224,67.43,56,28.72
4271,267,180,224,67.42,77,46.39
7125,316,213,224,67.41,45,22.17
8513,319,215,224,67.4,96,48
6964,328,221,224,67.38,33,15.79
6965,328,221,224,67.38,64,30.62
7334,325,219,224,67.38,68,32.08
1684,337,227,224,67.36,85,39.72
500,343,231,224,67.35,101,45.7
661,340,229,224,67.35,71,33.33
954,343,231,224,67.35,103,45.98
965,343,231,224,67.35,105,47.73
2504,343,231,224,67.35,89,40.09
2577,340,229,224,67.35,104,49.06
2589,340,229,224,67.35,102,47.44
4838,294,198,224,67.35,85,44.27
5286,343,231,224,67.35,99,44.39
5287,343,231,224,67.35,97,44.29
7035,343,231,224,67.35,86,38.57
7057,343,231,224,67.35,85,38.99
7065,343,231,224,67.35,88,41.31
585,346,233,224,67.34,123,54.19
1435,346,233,224,67.34,111,48.9
1687,346,233,224,67.34,90,40
1881,346,233,224,67.34,107,47.56
2470,346,233,224,67.34,76,34.23
3630,346,233,224,67.34,123,54.91
4039,346,233,224,67.34,77,34.07
4050,346,233,224,67.34,59,25.99
5492,346,233,224,67.34,133,62.44
5495,346,233,224,67.34,129,56.58
5503,346,233,224,67.34,141,63.8
5516,346,233,224,67.34,137,62.27
5518,346,233,224,67.34,108,48.43
5521,346,233,224,67.34,115,52.51
5596,346,233,224,67.34,116,52.02
6807,346,233,224,67.34,108,47.79
6836,346,233,224,67.34,118,52.21
7568,346,233,224,67.34,71,31.7
7644,346,233,224,67.34,79,34.65
4668,300,202,224,67.33,51,25.76
6746,306,206,224,67.32,85,43.81
1018,333,224,224,67.27,105,48.84
3009,330,222,224,67.27,139,65.26
3345,333,224,224,67.27,100,46.73
5702,333,224,224,67.27,82,38.68
7908,330,222,224,67.27,85,40.28
1178,339,228,224,67.26,104,47.27
3051,339,228,224,67.26,112,52.34
5694,336,226,224,67.26,85,40.67
8051,336,226,224,67.26,110,53.14
138,345,232,224,67.25,123,55.16
141,345,232,224,67.25,115,50.88
516,342,230,224,67.25,106,48.18
724,345,232,224,67.25,102,45.33
726,345,232,224,67.25,104,49.06
2033,342,230,224,67.25,76,37.44
2312,345,232,224,67.25,74,36.82
2330,345,232,224,67.25,82,36.28
2336,345,232,224,67.25,73,35.1
2732,345,232,224,67.25,90,40.91
2926,345,232,224,67.25,77,35.81
2929,345,232,224,67.25,85,37.78
3523,342,230,224,67.25,114,50.67
3540,342,230,224,67.25,100,45.87
3703,345,232,224,67.25,79,34.35
4673,345,232,224,67.25,81,38.39
4688,345,232,224,67.25,75,33.33
4935,342,230,224,67.25,121,58.17
6029,345,232,224,67.25,53,27.18
6060,345,232,224,67.25,61,29.05
6780,345,232,224,67.25,98,44.34
8207,345,232,224,67.25,74,34.1
8396,345,232,224,67.25,124,70.45
5829,348,234,224,67.24,76,33.93
6102,351,236,224,67.24,87,39.73
2620,317,213,224,67.19,84,41.58
4185,320,215,224,67.19,40,19.05
8645,320,215,224,67.19,75,36.41
1025,332,223,224,67.17,131,60.93
3038,332,223,224,67.17,95,44.19
7111,329,221,224,67.17,66,31.13
7904,332,223,224,67.17,86,39.27
449,341,229,224,67.16,58,26.73
1353,341,229,224,67.16,95,45.02
1485,338,227,224,67.16,116,53.21
2351,335,225,224,67.16,65,30.52
2598,341,229,224,67.16,107,47.98
3235,335,225,224,67.16,75,35.21
3400,338,227,224,67.16,86,39.27
3561,341,229,224,67.16,130,58.04
6712,341,229,224,67.16,84,38.01
6885,341,229,224,67.16,70,33.18
8313,335,225,224,67.16,93,43.66
121,344,231,224,67.15,106,47.32
404,347,233,224,67.15,118,53.39
427,347,233,224,67.15,118,52.44
925,344,231,224,67.15,88,40.55
940,344,231,224,67.15,100,44.44
944,344,231,224,67.15,123,55.16
1060,344,231,224,67.15,119,54.09
1204,344,231,224,67.15,90,41.47
1646,347,233,224,67.15,86,39.09
1652,347,233,224,67.15,99,45
