departamento,circuito,mesa,habilitados,votaron,positivos,participacion,502 CAMBIEMOS,570 SOMOS,231 PAIS,22 HUMANISTA,578 UNION POR CORDOBA,201 PRIMERO LA GENTE,217 ENCUENTRO VECINAL,567 IZQUIERDA AL FRENTE,503 FIT,69 GEN,543 CORDOBA CIUDADANA,% 502 CAMBIEMOS,% 570 SOMOS,% 231 PAIS,% 22 HUMANISTA,% 578 UNION POR CORDOBA,% 201 PRIMERO LA GENTE,% 217 ENCUENTRO VECINAL,% 567 IZQUIERDA AL FRENTE,% 503 FIT,% 69 GEN,% 543 CORDOBA CIUDADANA
1,YOFRE (13N en CAPITAL),2876,345,246,224,71.3,133,0,0,3,38,8,5,11,22,1,20,55.19,0.0,0.0,1.24,15.77,3.32,2.07,4.56,9.13,0.41,8.3
1,YOFRE (13N en CAPITAL),2877,346,240,224,69.36,132,1,1,4,40,5,7,4,12,3,21,57.39,0.43,0.43,1.74,17.39,2.17,3.04,1.74,5.22,1.3,9.13
1,YOFRE (13N en CAPITAL),2878,345,247,224,71.59,113,3,1,1,59,13,8,1,15,3,19,47.88,1.27,0.42,0.42,25.0,5.51,3.39,0.42,6.36,1.27,8.05
1,YOFRE (13N en CAPITAL),2879,345,225,224,65.22,89,1,2,3,51,14,8,5,18,3,24,40.83,0.46,0.92,1.38,23.39,6.42,3.67,2.29,8.26,1.38,11.01
1,YOFRE (13N en CAPITAL),2880,345,237,224,68.7,99,0,1,2,53,3,12,9,19,1,25,44.2,0.0,0.45,0.89,23.66,1.34,5.36,4.02,8.48,0.45,11.16
1,YOFRE (13N en CAPITAL),2881,345,240,224,69.57,121,1,2,5,46,11,5,6,9,2,19,53.3,0.44,0.88,2.2,20.26,4.85,2.2,2.64,3.96,0.88,8.37
1,YOFRE (13N en CAPITAL),2882,345,254,224,73.62,126,0,1,1,53,10,7,4,25,0,15,52.07,0.0,0.41,0.41,21.9,4.13,2.89,1.65,10.33,0.0,6.2
1,YOFRE (13N en CAPITAL),2883,347,232,224,66.86,112,1,2,6,62,6,9,2,10,1,16,49.34,0.44,0.88,2.64,27.31,2.64,3.96,0.88,4.41,0.44,7.05
1,YOFRE (13N en CAPITAL),2884,345,0,224,0.0,124,0,1,2,47,6,7,4,12,1,31,52.77,0.0,0.43,0.85,20.0,2.55,2.98,1.7,5.11,0.43,13.19
1,YOFRE (13N en CAPITAL),2885,345,0,224,0.0,134,0,2,1,45,11,7,9,9,4,21,55.14,0.0,0.82,0.41,18.52,4.53,2.88,3.7,3.7,1.65,8.64
1,YOFRE (13N en CAPITAL),2886,345,0,224,0.0,112,1,3,5,54,8,9,7,12,6,25,46.28,0.41,1.24,2.07,22.31,3.31,3.72,2.89,4.96,2.48,10.33
1,YOFRE (13N en CAPITAL),2887,345,241,224,69.86,110,0,0,2,50,10,7,4,10,2,34,48.03,0.0,0.0,0.87,21.83,4.37,3.06,1.75,4.37,0.87,14.85
1,YOFRE (13N en CAPITAL),2888,345,250,224,72.46,115,1,2,4,49,9,8,3,26,1,26,47.13,0.41,0.82,1.64,20.08,3.69,3.28,1.23,10.66,0.41,10.66
1,YOFRE (13N en CAPITAL),2889,345,0,224,0.0,127,1,2,2,41,10,9,7,14,1,24,53.36,0.42,0.84,0.84,17.23,4.2,3.78,2.94,5.88,0.42,10.08
1,YOFRE (13N en CAPITAL),2890,345,248,224,71.88,127,1,1,1,40,12,6,8,13,4,27,52.92,0.42,0.42,0.42,16.67,5.0,2.5,3.33,5.42,1.67,11.25
1,YOFRE (13N en CAPITAL),2891,345,255,224,73.91,131,2,1,3,44,11,5,8,17,0,24,53.25,0.81,0.41,1.22,17.89,4.47,2.03,3.25,6.91,0.0,9.76
1,YOFRE (13N en CAPITAL),2892,346,248,224,71.68,115,2,1,2,50,4,9,8,16,1,34,47.52,0.83,0.41,0.83,20.66,1.65,3.72,3.31,6.61,0.41,14.05
1,CHACHAPOYAS (13O en CAPITAL),2893,345,0,224,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,CHACHAPOYAS (13O en CAPITAL),2894,346,0,224,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,CHACHAPOYAS (13O en CAPITAL),2895,345,0,224,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,CHACHAPOYAS (13O en CAPITAL),2896,347,0,224,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,ARGUELLO (14 en CAPITAL),2897,343,255,224,74.34,150,5,0,1,23,11,17,7,8,2,25,60.24,2.01,0.0,0.4,9.24,4.42,6.83,2.81,3.21,0.8,10.04
1,ARGUELLO (14 en CAPITAL),2898,343,246,224,71.72,158,0,2,0,16,14,12,1,9,4,23,66.11,0.0,0.84,0.0,6.69,5.86,5.02,0.42,3.77,1.67,9.62
1,ARGUELLO (14 en CAPITAL),2899,343,256,224,74.64,154,0,0,1,20,7,17,4,15,3,22,63.37,0.0,0.0,0.41,8.23,2.88,7.0,1.65,6.17,1.23,9.05
1,ARGUELLO (14 en CAPITAL),2900,343,264,224,76.97,176,4,0,0,11,6,28,6,8,4,14,68.48,1.56,0.0,0.0,4.28,2.33,10.89,2.33,3.11,1.56,5.45
1,ARGUELLO (14 en CAPITAL),2901,343,0,224,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,ARGUELLO (14 en CAPITAL),2902,343,0,224,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,ARGUELLO (14 en CAPITAL),2903,343,264,224,76.97,156,2,0,0,13,8,23,7,7,5,37,60.47,0.78,0.0,0.0,5.04,3.1,8.91,2.71,2.71,1.94,14.34
1,ARGUELLO (14 en CAPITAL),2904,343,252,224,73.47,161,0,0,1,17,6,21,4,9,2,21,66.53,0.0,0.0,0.41,7.02,2.48,8.68,1.65,3.72,0.83,8.68
1,ARGUELLO (14 en CAPITAL),2905,343,0,224,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,ARGUELLO (14 en CAPITAL),2906,342,257,224,75.15,164,1,2,1,21,9,13,2,9,5,23,65.6,0.4,0.8,0.4,8.4,3.6,5.2,0.8,3.6,2.0,9.2
1,ARGUELLO (14 en CAPITAL),2907,342,253,224,73.98,135,0,0,2,30,9,0,8,11,1,36,58.19,0.0,0.0,0.86,12.93,3.88,0.0,3.45,4.74,0.43,15.52
1,ARGUELLO (14 en CAPITAL),2908,342,262,224,76.61,166,0,1,0,11,7,22,4,22,3,18,65.35,0.0,0.39,0.0,4.33,2.76,8.66,1.57,8.66,1.18,7.09
1,ARGUELLO (14 en CAPITAL),2909,342,259,224,75.73,169,2,0,0,20,11,10,6,13,1,21,66.8,0.79,0.0,0.0,7.91,4.35,3.95,2.37,5.14,0.4,8.3
1,ARGUELLO (14 en CAPITAL),2910,342,0,224,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,ARGUELLO (14 en CAPITAL),2911,345,251,224,72.75,155,1,2,4,24,11,16,0,11,2,20,63.01,0.41,0.81,1.63,9.76,4.47,6.5,0.0,4.47,0.81,8.13
1,ARGUELLO (14 en CAPITAL),2912,342,0,224,0.0,153,0,0,2,19,4,21,5,13,5,25,61.94,0.0,0.0,0.81,7.69,1.62,8.5,2.02,5.26,2.02,10.12
1,ARGUELLO (14 en CAPITAL),2913,342,250,224,73.1,161,2,0,3,21,5,17,3,14,3,17,65.45,0.81,0.0,1.22,8.54,2.03,6.91,1.22,5.69,1.22,6.91
1,ARGUELLO (14 en CAPITAL),2914,342,276,224,80.7,174,0,0,1,16,10,18,4,15,3,23,65.91,0.0,0.0,0.38,6.06,3.79,6.82,1.52,5.68,1.14,8.71
1,ARGUELLO (14 en CAPITAL),2915,342,246,224,71.93,161,0,0,1,21,3,12,3,9,4,26,67.08,0.0,0.0,0.42,8.75,1.25,5.0,1.25,3.75,1.67,10.83
1,ARGUELLO (14 en CAPITAL),2916,342,251,224,73.39,152,0,11,2,19,5,15,3,0,8,26,63.07,0.0,4.56,0.83,7.88,2.07,6.22,1.24,0.0,3.32,10.79
1,ARGUELLO (14 en CAPITAL),2917,344,264,224,76.74,156,3,7,1,25,6,21,2,9,3,31,59.09,1.14,2.65,0.38,9.47,2.27,7.95,0.76,3.41,1.14,11.74
1,ARGUELLO NORTE (14A en CAPITAL),2918,346,234,224,67.63,80,0,1,3,56,7,6,4,12,1,47,36.87,0.0,0.46,1.38,25.81,3.23,2.76,1.84,5.53,0.46,21.66
1,ARGUELLO NORTE (14A en CAPITAL),2919,346,0,224,0.0,63,7,4,2,77,5,7,8,11,1,23,30.29,3.37,1.92,0.96,37.02,2.4,3.37,3.85,5.29,0.48,11.06
1,ARGUELLO NORTE (14A en CAPITAL),2920,346,0,224,0.0,86,3,3,2,61,4,7,5,14,0,32,39.63,1.38,1.38,0.92,28.11,1.84,3.23,2.3,6.45,0.0,14.75
1,ARGUELLO NORTE (14A en CAPITAL),2921,346,226,224,65.32,68,3,4,2,72,3,4,12,8,3,31,32.38,1.43,1.9,0.95,34.29,1.43,1.9,5.71,3.81,1.43,14.76
1,ARGUELLO NORTE (14A en CAPITAL),2922,346,237,224,68.5,63,1,2,1,90,4,5,15,9,3,27,28.64,0.45,0.91,0.45,40.91,1.82,2.27,6.82,4.09,1.36,12.27
1,ARGUELLO NORTE (14A en CAPITAL),2923,346,228,224,65.9,42,1,0,1,99,7,9,14,7,3,35,19.27,0.46,0.0,0.46,45.41,3.21,4.13,6.42,3.21,1.38,16.06
1,ARGUELLO NORTE (14A en CAPITAL),2924,346,248,224,71.68,83,3,2,2,69,8,9,2,15,6,41,34.58,1.25,0.83,0.83,28.75,3.33,3.75,0.83,6.25,2.5,17.08
1,ARGUELLO NORTE (14A en CAPITAL),2925,346,229,224,66.18,69,7,3,2,65,2,5,13,13,2,42,30.94,3.14,1.35,0.9,29.15,0.9,2.24,5.83,5.83,0.9,18.83
1,ARGUELLO NORTE (14A en CAPITAL),2926,345,232,224,67.25,77,5,0,1,81,5,6,7,12,2,19,35.81,2.33,0.0,0.47,37.67,2.33,2.79,3.26,5.58,0.93,8.84
1,ARGUELLO NORTE (14A en CAPITAL),2927,345,243,224,70.43,78,3,2,1,72,8,9,8,14,2,29,34.51,1.33,0.88,0.44,31.86,3.54,3.98,3.54,6.19,0.88,12.83
1,ARGUELLO NORTE (14A en CAPITAL),2928,345,233,224,67.54,54,0,1,3,98,5,3,3,7,2,40,25.0,0.0,0.46,1.39,45.37,2.31,1.39,1.39,3.24,0.93,18.52
1,ARGUELLO NORTE (14A en CAPITAL),2929,345,232,224,67.25,85,2,3,2,74,2,10,8,8,2,29,37.78,0.89,1.33,0.89,32.89,0.89,4.44,3.56,3.56,0.89,12.89
1,ARGUELLO NORTE (14A en CAPITAL),2930,348,243,224,69.83,60,1,2,1,87,6,7,9,14,3,40,26.09,0.43,0.87,0.43,37.83,2.61,3.04,3.91,6.09,1.3,17.39
1,ARGUELLO NORTE (14A en CAPITAL),2931,345,233,224,67.54,65,4,0,3,86,5,7,9,10,3,26,29.82,1.83,0.0,1.38,39.45,2.29,3.21,4.13,4.59,1.38,11.93
1,ARGUELLO NORTE (14A en CAPITAL),2932,345,206,224,59.71,71,1,3,0,69,2,5,5,15,4,18,36.79,0.52,1.55,0.0,35.75,1.04,2.59,2.59,7.77,2.07,9.33
1,ARGUELLO NORTE (14A en CAPITAL),2933,345,0,224,0.0,78,0,2,4,0,4,4,5,0,0,28,62.4,0.0,1.6,3.2,0.0,3.2,3.2,4.0,0.0,0.0,22.4
1,ARGUELLO NORTE (14A en CAPITAL),2934,345,208,224,60.29,56,2,3,3,63,4,11,10,12,1,33,28.28,1.01,1.52,1.52,31.82,2.02,5.56,5.05,6.06,0.51,16.67
1,ARGUELLO NORTE (14A en CAPITAL),2935,345,220,224,63.77,59,0,5,1,85,8,4,5,8,2,31,28.37,0.0,2.4,0.48,40.87,3.85,1.92,2.4,3.85,0.96,14.9
1,ARGUELLO NORTE (14A en CAPITAL),2936,345,219,224,63.48,86,3,0,3,62,4,7,5,9,1,26,41.75,1.46,0.0,1.46,30.1,1.94,3.4,2.43,4.37,0.49,12.62
1,ARGUELLO NORTE (14A en CAPITAL),2937,345,243,224,70.43,91,1,1,3,66,2,7,8,12,5,24,41.36,0.45,0.45,1.36,30.0,0.91,3.18,3.64,5.45,2.27,10.91
1,ARGUELLO NORTE (14A en CAPITAL),2938,345,213,224,61.74,66,4,1,3,67,6,7,11,9,1,22,33.5,2.03,0.51,1.52,34.01,3.05,3.55,5.58,4.57,0.51,11.17
1,ARGUELLO NORTE (14A en CAPITAL),2939,345,237,224,68.7,63,1,2,4,70,5,10,8,18,3,28,29.72,0.47,0.94,1.89,33.02,2.36,4.72,3.77,8.49,1.42,13.21
1,ARGUELLO NORTE (14A en CAPITAL),2940,345,233,224,67.54,67,1,3,5,86,4,7,4,21,2,24,29.91,0.45,1.34,2.23,38.39,1.79,3.12,1.79,9.38,0.89,10.71
1,ARGUELLO NORTE (14A en CAPITAL),2941,345,231,224,66.96,65,2,4,2,82,6,3,5,11,2,29,30.81,0.95,1.9,0.95,38.86,2.84,1.42,2.37,5.21,0.95,13.74
1,ARGUELLO NORTE (14A en CAPITAL),2942,347,243,224,70.03,74,3,3,4,85,5,12,6,13,3,26,31.62,1.28,1.28,1.71,36.32,2.14,5.13,2.56,5.56,1.28,11.11
1,ARGUELLO NORTE (14A en CAPITAL),2943,345,0,224,0.0,61,13,1,1,77,6,8,5,10,5,28,28.37,6.05,0.47,0.47,35.81,2.79,3.72,2.33,4.65,2.33,13.02
1,ARGUELLO NORTE (14A en CAPITAL),2944,345,0,224,0.0,66,4,1,5,68,5,5,7,17,4,24,32.04,1.94,0.49,2.43,33.01,2.43,2.43,3.4,8.25,1.94,11.65
1,ARGUELLO NORTE (14A en CAPITAL),2945,345,211,224,61.16,64,1,1,4,60,10,3,4,10,1,41,32.16,0.5,0.5,2.01,30.15,5.03,1.51,2.01,5.03,0.5,20.6
1,ARGUELLO NORTE (14A en CAPITAL),2946,345,241,224,69.86,65,2,1,1,103,5,5,5,11,1,32,28.14,0.87,0.43,0.43,44.59,2.16,2.16,2.16,4.76,0.43,13.85
1,ARGUELLO NORTE (14A en CAPITAL),2947,345,196,224,56.81,56,2,0,1,57,3,3,8,11,2,36,31.28,1.12,0.0,0.56,31.84,1.68,1.68,4.47,6.15,1.12,20.11
1,ARGUELLO NORTE (14A en CAPITAL),2948,345,240,224,69.57,65,1,3,1,79,9,0,12,16,6,24,30.09,0.46,1.39,0.46,36.57,4.17,0.0,5.56,7.41,2.78,11.11
1,ARGUELLO NORTE (14A en CAPITAL),2949,345,0,224,0.0,71,2,2,5,59,3,5,8,13,3,46,32.72,0.92,0.92,2.3,27.19,1.38,2.3,3.69,5.99,1.38,21.2
1,ARGUELLO NORTE (14A en CAPITAL),2950,345,0,224,0.0,62,3,0,0,88,2,0,8,12,1,28,30.39,1.47,0.0,0.0,43.14,0.98,0.0,3.92,5.88,0.49,13.73
1,ARGUELLO NORTE (14A en CAPITAL),2951,347,222,224,63.98,67,0,1,1,86,4,2,5,17,0,25,32.21,0.0,0.48,0.48,41.35,1.92,0.96,2.4,8.17,0.0,12.02
1,ARGUELLO NORTE (14A en CAPITAL),2952,345,246,224,71.3,66,4,1,5,71,7,13,10,10,3,39,28.82,1.75,0.44,2.18,31.0,3.06,5.68,4.37,4.37,1.31,17.03
1,ARGUELLO NORTE (14A en CAPITAL),2953,345,240,224,69.57,85,1,3,0,84,4,5,10,21,1,20,36.32,0.43,1.28,0.0,35.9,1.71,2.14,4.27,8.97,0.43,8.55
1,ARGUELLO NORTE (14A en CAPITAL),2954,345,230,224,66.67,72,2,1,1,71,8,8,6,10,1,37,33.18,0.92,0.46,0.46,32.72,3.69,3.69,2.76,4.61,0.46,17.05
1,ARGUELLO NORTE (14A en CAPITAL),2955,345,0,224,0.0,55,4,5,3,71,2,8,5,17,0,23,28.5,2.07,2.59,1.55,36.79,1.04,4.15,2.59,8.81,0.0,11.92
1,ARGUELLO NORTE (14A en CAPITAL),2956,345,216,224,62.61,84,1,3,0,70,2,8,1,9,2,24,41.18,0.49,1.47,0.0,34.31,0.98,3.92,0.49,4.41,0.98,11.76
1,ARGUELLO NORTE (14A en CAPITAL),2957,345,242,224,70.14,61,2,4,0,99,9,5,6,4,2,42,26.07,0.85,1.71,0.0,42.31,3.85,2.14,2.56,1.71,0.85,17.95
1,ARGUELLO NORTE (14A en CAPITAL),2958,345,231,224,66.96,66,0,1,4,71,6,4,7,7,2,51,30.14,0.0,0.46,1.83,32.42,2.74,1.83,3.2,3.2,0.91,23.29
1,ARGUELLO NORTE (14A en CAPITAL),2959,345,0,224,0.0,79,5,1,2,65,10,5,3,13,3,31,36.41,2.3,0.46,0.92,29.95,4.61,2.3,1.38,5.99,1.38,14.29
1,ARGUELLO NORTE (14A en CAPITAL),2960,345,222,224,64.35,70,1,1,0,74,3,3,4,19,2,35,33.02,0.47,0.47,0.0,34.91,1.42,1.42,1.89,8.96,0.94,16.51
1,ARGUELLO NORTE (14A en CAPITAL),2961,345,226,224,65.51,60,0,2,0,83,5,3,13,7,1,40,28.04,0.0,0.93,0.0,38.79,2.34,1.4,6.07,3.27,0.47,18.69
1,ARGUELLO NORTE (14A en CAPITAL),2962,345,219,224,63.48,59,4,2,3,76,4,3,6,17,4,27,28.78,1.95,0.98,1.46,37.07,1.95,1.46,2.93,8.29,1.95,13.17
1,ARGUELLO NORTE (14A en CAPITAL),2963,347,229,224,65.99,62,5,3,2,79,6,1,9,8,1,40,28.7,2.31,1.39,0.93,36.57,2.78,0.46,4.17,3.7,0.46,18.52
1,ARGUELLO NORTE (14A en CAPITAL),2964,345,0,224,0.0,81,9,1,1,83,4,4,4,10,0,13,38.57,4.29,0.48,0.48,39.52,1.9,1.9,1.9,4.76,0.0,6.19
1,ARGUELLO NORTE (14A en CAPITAL),2965,345,221,224,64.06,49,4,6,3,58,5,5,10,15,4,40,24.62,2.01,3.02,1.51,29.15,2.51,2.51,5.03,7.54,2.01,20.1
1,ARGUELLO NORTE (14A en CAPITAL),2966,345,235,224,68.12,65,10,2,0,63,8,3,8,15,2,43,29.68,4.57,0.91,0.0,28.77,3.65,1.37,3.65,6.85,0.91,19.63
1,ARGUELLO NORTE (14A en CAPITAL),2967,345,241,224,69.86,83,2,2,2,80,3,5,5,10,4,27,37.22,0.9,0.9,0.9,35.87,1.35,2.24,2.24,4.48,1.79,12.11
1,ARGUELLO NORTE (14A en CAPITAL),2968,345,226,224,65.51,82,1,7,2,58,5,8,9,13,2,17,40.2,0.49,3.43,0.98,28.43,2.45,3.92,4.41,6.37,0.98,8.33
1,ARGUELLO NORTE (14A en CAPITAL),2969,345,227,224,65.8,70,4,1,1,73,6,5,8,9,2,29,33.65,1.92,0.48,0.48,35.1,2.88,2.4,3.85,4.33,0.96,13.94
1,ARGUELLO NORTE (14A en CAPITAL),2970,347,237,224,68.3,73,3,2,6,80,4,4,7,15,3,30,32.16,1.32,0.88,2.64,35.24,1.76,1.76,3.08,6.61,1.32,13.22
1,ARGUELLO PRIMERO (14B en CAPITAL),2971,342,254,224,74.27,128,2,2,3,42,11,8,6,19,1,25,51.82,0.81,0.81,1.21,17.0,4.45,3.24,2.43,7.69,0.4,10.12
1,ARGUELLO PRIMERO (14B en CAPITAL),2972,342,259,224,75.73,123,1,0,1,42,7,16,8,15,4,31,49.6,0.4,0.0,0.4,16.94,2.82,6.45,3.23,6.05,1.61,12.5
1,ARGUELLO PRIMERO (14B en CAPITAL),2973,342,280,224,81.87,124,1,0,4,34,11,13,12,22,8,38,46.44,0.37,0.0,1.5,12.73,4.12,4.87,4.49,8.24,3.0,14.23
1,ARGUELLO PRIMERO (14B en CAPITAL),2974,342,250,224,73.1,122,2,4,0,44,8,10,7,14,6,27,50.0,0.82,1.64,0.0,18.03,3.28,4.1,2.87,5.74,2.46,11.07
1,ARGUELLO PRIMERO (14B en CAPITAL),2975,342,0,224,0.0,152,1,2,2,28,11,19,4,13,1,23,59.38,0.39,0.78,0.78,10.94,4.3,7.42,1.56,5.08,0.39,8.98
1,ARGUELLO PRIMERO (14B en CAPITAL),2976,342,251,224,73.39,132,1,0,4,25,7,13,7,19,7,26,54.77,0.41,0.0,1.66,10.37,2.9,5.39,2.9,7.88,2.9,10.79
1,ARGUELLO PRIMERO (14B en CAPITAL),2977,342,260,224,76.02,131,2,0,5,27,11,15,3,13,9,35,52.19,0.8,0.0,1.99,10.76,4.38,5.98,1.2,5.18,3.59,13.94
1,ARGUELLO PRIMERO (14B en CAPITAL),2978,343,275,224,80.17,135,0,0,0,39,15,17,6,18,4,26,51.92,0.0,0.0,0.0,15.0,5.77,6.54,2.31,6.92,1.54,10.0
1,ARGUELLO PRIMERO (14B en CAPITAL),2979,342,270,224,78.95,135,3,1,1,49,6,9,9,17,6,24,51.92,1.15,0.38,0.38,18.85,2.31,3.46,3.46,6.54,2.31,9.23
1,ARGUELLO PRIMERO (14B en CAPITAL),2980,342,255,224,74.56,141,0,0,2,34,7,11,5,14,4,30,56.85,0.0,0.0,0.81,13.71,2.82,4.44,2.02,5.65,1.61,12.1
1,ARGUELLO PRIMERO (14B en CAPITAL),2981,341,265,224,77.71,143,1,1,2,23,7,12,8,13,3,38,56.97,0.4,0.4,0.8,9.16,2.79,4.78,3.19,5.18,1.2,15.14
1,ARGUELLO PRIMERO (14B en CAPITAL),2982,341,0,224,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,ARGUELLO PRIMERO (14B en CAPITAL),2983,341,0,224,0.0,123,1,1,0,40,8,12,5,21,1,29,51.04,0.41,0.41,0.0,16.6,3.32,4.98,2.07,8.71,0.41,12.03
1,ARGUELLO PRIMERO (14B en CAPITAL),2984,341,0,224,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,ARGUELLO PRIMERO (14B en CAPITAL),2985,341,263,224,77.13,143,0,0,4,31,6,5,5,21,3,27,58.37,0.0,0.0,1.63,12.65,2.45,2.04,2.04,8.57,1.22,11.02
1,ARGUELLO PRIMERO (14B en CAPITAL),2986,343,254,224,74.05,143,2,1,1,27,12,8,1,10,4,32,59.34,0.83,0.41,0.41,11.2,4.98,3.32,0.41,4.15,1.66,13.28
1,ARGUELLO PRIMERO (14B en CAPITAL),2987,341,254,224,74.49,112,1,1,5,43,11,16,8,16,6,27,45.53,0.41,0.41,2.03,17.48,4.47,6.5,3.25,6.5,2.44,10.98
1,ARGUELLO PRIMERO (14B en CAPITAL),2988,341,241,224,70.67,140,2,0,2,32,6,9,6,12,3,20,60.34,0.86,0.0,0.86,13.79,2.59,3.88,2.59,5.17,1.29,8.62
1,ARGUELLO PRIMERO (14B en CAPITAL),2989,341,244,224,71.55,136,1,0,6,32,5,11,5,16,1,24,57.38,0.42,0.0,2.53,13.5,2.11,4.64,2.11,6.75,0.42,10.13
1,ARGUELLO PRIMERO (14B en CAPITAL),2990,341,254,224,74.49,129,1,2,2,48,5,8,4,10,1,33,53.09,0.41,0.82,0.82,19.75,2.06,3.29,1.65,4.12,0.41,13.58
1,ARGUELLO PRIMERO (14B en CAPITAL),2991,342,238,224,69.59,107,1,2,1,39,7,12,4,29,4,20,47.35,0.44,0.88,0.44,17.26,3.1,5.31,1.77,12.83,1.77,8.85
1,ARGUELLO SEGUNDO (14C en CAPITAL),2992,334,247,224,73.95,138,3,0,1,26,16,12,6,17,3,20,57.02,1.24,0.0,0.41,10.74,6.61,4.96,2.48,7.02,1.24,8.26
1,ARGUELLO SEGUNDO (14C en CAPITAL),2993,334,254,224,76.05,134,2,1,5,23,11,16,4,17,10,25,54.03,0.81,0.4,2.02,9.27,4.44,6.45,1.61,6.85,4.03,10.08
1,ARGUELLO SEGUNDO (14C en CAPITAL),2994,334,239,224,71.56,126,5,1,1,33,10,8,5,17,2,20,55.26,2.19,0.44,0.44,14.47,4.39,3.51,2.19,7.46,0.88,8.77
1,ARGUELLO SEGUNDO (14C en CAPITAL),2995,334,249,224,74.55,121,3,1,2,32,12,9,4,19,3,32,50.84,1.26,0.42,0.84,13.45,5.04,3.78,1.68,7.98,1.26,13.45
1,ARGUELLO SEGUNDO (14C en CAPITAL),2996,334,253,224,75.75,131,2,0,4,28,9,16,3,20,4,29,53.25,0.81,0.0,1.63,11.38,3.66,6.5,1.22,8.13,1.63,11.79
1,ARGUELLO SEGUNDO (14C en CAPITAL),2997,333,262,224,78.68,149,2,3,1,28,7,11,9,12,7,24,58.89,0.79,1.19,0.4,11.07,2.77,4.35,3.56,4.74,2.77,9.49
1,ARGUELLO SEGUNDO (14C en CAPITAL),2998,334,229,224,68.56,117,0,2,4,30,6,5,4,15,3,34,53.18,0.0,0.91,1.82,13.64,2.73,2.27,1.82,6.82,1.36,15.45
1,ARGUELLO SEGUNDO (14C en CAPITAL),2999,334,256,224,76.65,150,2,0,1,21,10,5,4,16,0,36,61.22,0.82,0.0,0.41,8.57,4.08,2.04,1.63,6.53,0.0,14.69
1,ARGUELLO SEGUNDO (14C en CAPITAL),3000,334,249,224,74.55,125,3,0,1,25,10,9,10,24,3,28,52.52,1.26,0.0,0.42,10.5,4.2,3.78,4.2,10.08,1.26,11.76
1,ARGUELLO SEGUNDO (14C en CAPITAL),3001,334,249,224,74.55,122,1,1,2,34,9,3,8,12,5,33,53.04,0.43,0.43,0.87,14.78,3.91,1.3,3.48,5.22,2.17,14.35
1,ARGUELLO SEGUNDO (14C en CAPITAL),3002,334,257,224,76.95,147,1,2,2,27,6,12,7,15,5,25,59.04,0.4,0.8,0.8,10.84,2.41,4.82,2.81,6.02,2.01,10.04
1,ARGUELLO SEGUNDO (14C en CAPITAL),3003,333,249,224,74.77,137,0,1,1,34,3,13,7,19,6,21,56.61,0.0,0.41,0.41,14.05,1.24,5.37,2.89,7.85,2.48,8.68
1,ARGUELLO SEGUNDO (14C en CAPITAL),3004,333,269,224,80.78,145,1,1,2,30,9,23,11,16,3,24,54.72,0.38,0.38,0.75,11.32,3.4,8.68,4.15,6.04,1.13,9.06
1,ARGUELLO SEGUNDO (14C en CAPITAL),3005,333,256,224,76.88,131,1,2,2,25,11,11,5,10,5,45,52.82,0.4,0.81,0.81,10.08,4.44,4.44,2.02,4.03,2.02,18.15
1,ARGUELLO SEGUNDO (14C en CAPITAL),3006,334,245,224,73.35,128,1,1,1,31,8,15,10,12,3,31,53.11,0.41,0.41,0.41,12.86,3.32,6.22,4.15,4.98,1.24,12.86
1,CERRO DE LAS ROSAS (14D en CAPITAL),3007,330,249,224,75.45,166,0,0,0,16,6,16,7,12,4,17,68.03,0.0,0.0,0.0,6.56,2.46,6.56,2.87,4.92,1.64,6.97
1,CERRO DE LAS ROSAS (14D en CAPITAL),3008,330,246,224,74.55,161,0,0,0,14,6,29,4,9,1,19,66.26,0.0,0.0,0.0,5.76,2.47,11.93,1.65,3.7,0.41,7.82
